transcript_id,ENCLB117FKX,ENCLB129EAK,ENCLB597ZOR,ENCLB925FOQ
FBtr0302223,23,10,0,0
FBtr0088842,743,613,183,442
FBtr0088841,99,78,9,27
FBtr0340658,31,17,0,0
FBsf0000915595,1,1,0,1
FBsf0000764674,1,1,1,1
FBsf0000763288,1,1,0,0
FBsf0000765524,1,1,0,0
FBtr0308589,19,0,237,145
FBtr0339121,1382,1114,11,0
FBtr0088889,83,76,107,201
FBtr0088888,392,238,195,264
FBsf0000764477,1,1,1,1
FBtr0088846,10127,7418,0,4635
FBtr0088848,1887,1669,0,0
FBtr0088847,5,593,2404,0
FBtr0088887,116,69,25,0
FBtr0088886,2274,2068,789,400
FBtr0309844,21,0,0,0
FBtr0304751,90,48,20,16
FBsf0000764599,1,0,0,0
FBsf0000917896,1,0,0,0
FBtr0113374,163,125,0,0
FBtr0088883,540,345,463,339
FBsf0000919354,1,1,1,1
FBtr0088850,1953,1368,68,133
FBtr0088882,1570,1439,4888,8400
FBsf0000920429,1,1,1,1
FBsf0000765521,1,1,1,1
FBsf0000765520,1,1,1,1
FBtr0088880,4357,2913,154,85
FBtr0305127,26,30,0,0
FBtr0113052,129,84,19,0
FBtr0305126,112,87,19,26
FBsf0000764024,1,0,1,0
FBsf0000916169,1,1,1,1
FBtr0088878,974,807,350,934
FBtr0088876,211,274,0,153
FBtr0088877,126,1,38,1
FBsf0000918434,1,1,1,1
FBtr0088857,3819,3315,439,337
FBtr0339122,956,139,8,4
FBtr0088858,2,2,3,0
FBsf0000766105,1,1,0,0
FBtr0479775,1,0,0,0
FBtr0088874,2297,1516,29,0
FBtr0088873,106,70,20,0
FBtr0301231,3,3,91,87
FBsf0000767190,1,1,0,1
FBsf0000917209,1,1,1,1
FBtr0301230,1098,891,449,607
FBtr0339124,1034,741,165,0
FBtr0339123,494,749,1190,16
FBtr0113053,138,83,11,0
FBtr0088872,41,0,0,0
FBtr0088871,6,0,32,1720
FBsf0000915270,1,1,1,1
FBsf0000587889,1,1,1,1
FBsf0000769536,1,1,0,1
FBsf0000769535,1,1,1,1
FBtr0088861,2,3,0,0
FBtr0088862,389,423,294,620
FBtr0088863,4,14,52,144
FBtr0304750,72,30,79,24
FBtr0339281,117,68,12,0
FBtr0088826,61,56,66,45
FBtr0304682,6557,1395,0,0
FBtr0304681,4348,4759,153,840
FBtr0301915,3010,4501,0,0
FBtr0088775,1731,0,0,0
FBtr0088774,272,494,1163,0
FBtr0100575,167,81,604,1765
FBtr0330630,47,0,0,0
FBsf0000766394,1,1,1,1
FBsf0000920569,1,1,1,1
FBsf0000920568,1,1,1,1
FBsf0000919141,1,1,1,1
FBtr0310370,24,16,116,1417
FBtr0088825,377,244,1345,1485
FBsf0000765585,1,1,1,1
FBtr0088824,125,100,0,0
FBsf0000919408,1,1,1,1
FBtr0088777,1761,1218,8,16
FBsf0000919446,1,1,0,0
FBtr0088780,123,92,38,37
FBsf0000919371,1,1,1,0
FBtr0088823,366,237,1142,771
FBtr0088822,367,250,0,0
FBtr0088781,875,1022,139,271
FBsf0000918624,1,1,1,0
FBtr0301355,1972,1289,285,258
FBtr0088821,291,0,0,0
FBtr0088782,171,119,39,58
FBsf0000762617,1,1,1,1
FBtr0300954,1938,973,0,0
FBtr0100140,1225,1401,86,622
FBtr0088783,3493,2592,307,374
FBtr0100668,372,317,283,178
FBtr0344881,266,63,146,0
FBsf0000765633,1,1,1,1
FBsf0000763074,1,1,1,1
FBtr0088784,773,741,66,101
FBtr0300658,1598,206,397,185
FBtr0339299,222,581,0,0
FBtr0339298,87,749,0,0
FBsf0000918159,1,0,0,0
FBsf0000916679,1,1,1,0
FBsf0000588618,1,1,1,1
FBtr0088785,1051,417,942,0
FBtr0088786,136,466,103,340
FBsf0000587883,1,1,1,1
FBsf0000766397,1,1,1,1
FBsf0000918151,1,1,1,1
FBtr0339297,56,5,10,12759
FBtr0088816,52,10,16685,15106
FBsf0000765379_2,1,1,3,9
FBsf0000765379_1,1,1,3,8
FBsf0000765378_1,1,1,1,1
FBsf0000765378_2,1,1,1,1
FBtr0303573,424,226,0,45
FBtr0303583,392,301,1,189
FBtr0113055,248,195,0,0
FBtr0303580,26,128,478,0
FBtr0303585,36,0,0,1792
FBtr0088811,419,330,942,324
FBtr0088812,103,81,0,0
FBtr0339296,36,12,929,280
FBtr0088807,702,530,201,180
FBtr0088806,208,120,164,0
FBsf0000916234,1,1,1,1
FBtr0088788,1517,1046,279,264
FBtr0088789,785,553,39,68
FBtr0088790,263,250,44,54
FBtr0331379,81,0,0,0
FBtr0088805,38,56,1621,1506
FBsf0000915839,1,1,1,1
FBsf0000587986,1,1,1,1
FBtr0344893,2017,1515,182,72
FBtr0088803,25,20,15,0
FBtr0339311,10,0,87,107
FBsf0000770049,1,1,1,0
FBtr0473388,4,3,2,44
FBtr0473387,3,3,0,0
FBtr0088792,1150,1882,315,301
FBtr0088793,5011,2265,350,348
FBtr0339314,16,13,0,0
FBtr0340505,3,0,0,0
FBtr0088798,0,0,38,241
FBsf0000916233,0,0,1,1
FBtr0302919,0,0,0,0
FBtr0339349,0,0,0,0
FBtr0088739,0,0,4407,2367
FBtr0088773,0,0,2838,2048
FBtr0339351,0,0,611,602
FBtr0339352,0,0,500,731
FBtr0088772,0,0,1,1
FBtr0112411,0,0,1230,872
FBsf0000919524,0,0,1,1
FBtr0088770,0,0,159,272
FBtr0113373,0,0,671,176
FBtr0088771,0,0,486,47
FBsf0000919449,0,0,1,1
FBtr0088769,0,0,1316,1152
FBtr0089732,0,0,14501,29450
FBtr0088765,0,0,26330,22198
FBtr0088766,0,0,0,0
FBtr0088740,0,0,12578,12795
FBsf0000917207,0,0,0,0
FBtr0302918,0,0,0,0
FBtr0088764,0,0,0,0
FBtr0290124,0,0,16,0
FBtr0306826,0,0,188,108
FBsf0000916785,0,0,1,1
FBsf0000917346,0,0,0,0
FBtr0339350,15,6,319,73
FBtr0088742,1194,1087,1590,2634
FBtr0088763,0,0,0,0
FBsf0000917863,0,0,0,0
FBtr0333557,17,0,0,0
FBtr0088761,0,0,0,0
FBsf0000917864,0,0,0,0
FBtr0333556,11,0,0,0
FBtr0333554,0,0,0,0
FBtr0088743,0,0,0,0
FBsf0000917865,0,0,0,0
FBtr0333555,20,0,0,0
FBtr0088744,16,0,0,0
FBtr0304479,0,0,0,1
FBtr0304480,0,0,0,0
FBtr0472801,0,0,0,0
FBsf0000766756,0,0,0,0
FBtr0088746,0,0,13,39
FBtr0339278,935,27,86,253
FBtr0088745,637,929,0,0
FBsf0000917472,1,1,1,0
FBtr0088759,223,18,605,2240
FBtr0088747,0,0,26,322
FBsf0000917907,0,0,0,0
FBtr0088758,0,0,30,448
FBtr0088748,8,0,21,224
FBtr0339279,0,0,0,0
FBsf0000770482,0,0,0,0
FBsf0000917908,0,0,0,0
FBtr0088749,2144,1724,22,0
FBtr0300953,31,214,0,11
FBtr0273322,0,0,41,0
FBtr0346647,22,2,48,261
FBsf0000917909,1,0,1,1
FBtr0088757,0,0,0,50
FBsf0000588370,0,0,1,0
FBtr0345489,29,0,73,215
FBsf0000764664,0,0,0,0
FBtr0088756,0,0,0,0
FBtr0273327,0,0,0,0
FBtr0273325,0,0,0,0
FBtr0273326,0,0,0,0
FBtr0330608,0,0,0,0
FBsf0000919225,0,0,0,0
FBsf0000765011_1,0,0,0,0
FBsf0000765011_2,0,0,0,0
FBsf0000765010_1,0,0,0,0
FBsf0000765010_2,0,0,0,0
FBsf0000765859,0,0,0,0
FBsf0000765858,0,0,0,0
FBtr0088752,16,6,28,194
FBtr0345575,0,0,5,10
FBtr0302331,0,5,15,49
FBsf0000917475,0,0,1,1
FBtr0088689,0,0,11,0
FBtr0333553,0,0,0,0
FBtr0299788,0,0,0,0
FBsf0000916653,0,0,0,0
FBtr0088691,0,0,16,0
FBsf0000915837,0,0,0,0
FBtr0306056,0,0,65,162
FBsf0000916768,0,0,0,0
FBsf0000917882,0,0,0,0
FBsf0000919347,0,0,0,0
FBtr0310502,0,0,0,0
FBsf0000917200,0,0,0,0
FBtr0310450,0,29,7,0
FBtr0310448,0,4,0,0
FBsf0000766407,0,0,0,0
FBsf0000765611,0,0,0,0
FBsf0000915253,0,0,0,0
FBsf0000765732,0,0,0,0
FBsf0000919326,0,0,0,0
FBtr0100428,0,1,0,0
FBtr0100429,0,0,0,0
FBtr0100430,0,0,0,1171
FBtr0088701,0,0,0,0
FBtr0100431,0,0,0,0
FBsf0000587935,0,0,0,0
FBsf0000770386,0,0,0,0
FBsf0000770385,0,0,1,1
FBtr0088702,0,0,0,0
FBtr0333002,0,0,117,379
FBsf0000588566,0,0,0,0
FBsf0000918690,0,0,0,0
FBtr0088726,0,0,985,1548
FBtr0088703,0,0,0,0
FBtr0088704,0,0,9,65
FBtr0345661,0,2,18,79
FBtr0088725,0,0,0,0
FBtr0339344,0,0,0,0
FBsf0000917198,0,0,1,0
FBtr0088705,0,0,0,7
FBtr0088724,0,0,1931,1201
FBsf0000767966,0,0,0,0
FBsf0000917197,0,0,1,1
FBsf0000767965,0,0,0,0
FBtr0088706,0,0,922,1801
FBtr0339335,0,0,72,0
FBsf0000764151,0,0,1,1
FBsf0000915580,0,0,0,0
FBtr0307024,0,0,53,0
FBtr0339342,0,0,17,0
FBtr0339343,0,0,28,67
FBsf0000915836,0,0,0,0
FBsf0000764152,0,0,0,0
FBtr0307023,0,0,101,32
FBsf0000764153,0,0,0,0
FBtr0088721,0,2,129,104
FBtr0309762,0,0,0,0
FBtr0339341,0,0,0,103
FBtr0479888,0,0,0,737
FBtr0088715,0,0,0,0
FBtr0301639,0,0,0,0
FBtr0088711,0,0,0,0
FBtr0088712,0,0,0,0
FBtr0339338,0,0,0,0
FBtr0302222,0,0,314,134
FBsf0000916689,0,0,0,0
FBtr0339340,0,0,3,19
FBtr0088713,0,0,0,0
FBtr0339339,0,0,0,33
FBtr0088690,41,25,28,21
FBtr0339346,14,7,39,33
FBtr0290280,3,10,3,0
FBtr0339357,45,119,0,0
FBtr0088730,768,659,1095,2568
FBtr0088692,1049,1098,0,0
FBtr0339354,449,27,65,250
FBtr0305082,791,246,981,524
FBtr0310449,99,0,62,2
FBtr0305081,39,13,0,0
FBtr0290112,4535,3088,0,0
FBtr0301363,633,1124,0,0
FBtr0305080,49,78,87,0
FBsf0000766406,1,1,1,0
FBtr0088694,382,240,360,643
FBsf0000765610,1,1,1,1
FBtr0088728,139,127,28,122
FBtr0088695,1156,902,250,493
FBsf0000587754,1,1,1,1
FBsf0000917651,1,1,1,1
FBtr0339356,888,221,219,789
FBtr0088727,941,1118,666,971
FBtr0089427,44,7,61,78
FBsf0000765733,1,0,1,0
FBtr0339355,4,0,2,0
FBtr0100427,187,473,281,0
FBtr0088699,2627,1382,0,0
FBtr0088700,2559,1442,425,0
FBtr0100426,42,172,0,0
FBtr0333001,7,0,93,0
FBsf0000915309,1,1,1,1
FBtr0339345,11,9,32,48
FBtr0088707,6,3,32,78
FBtr0339336,6,2,12,46
FBtr0088708,0,0,0,0
FBtr0088709,11,5,161,425
FBtr0088719,1212,722,329,47
FBtr0088718,782,652,133,271
FBtr0088720,30,191,88,31
FBtr0088710,3930,3794,41,83
FBtr0339337,8,92,0,10
FBtr0088717,1,0,377,987
FBtr0088716,876,819,278,0
FBtr0479887,725,652,373,0
FBsf0000919442,1,1,1,1
FBtr0290115,40,26,175,203
FBsf0000917211,0,0,0,0
FBtr0088635,0,0,0,0
FBtr0339277,0,0,0,0
FBtr0088636,0,0,842,1422
FBsf0000916231,0,0,0,0
FBsf0000761876,0,0,0,0
FBsf0000761875,0,0,0,0
FBtr0088637,0,0,0,0
FBtr0308083,0,0,0,0
FBtr0088638,0,0,0,0
FBtr0088639,0,0,0,0
FBtr0088640,0,0,0,0
FBtr0304568,0,0,0,0
FBtr0304569,0,0,0,0
FBtr0304571,0,0,65,0
FBtr0304572,0,0,0,0
FBsf0000910656,0,0,0,0
FBsf0000918386,0,0,0,0
FBsf0000917168,0,0,0,0
FBtr0339302,0,0,67,266
FBtr0345224,0,0,883,510
FBsf0000918418,0,0,0,0
FBtr0345225,0,0,8,5
FBsf0000915744,0,0,0,0
FBtr0088647,0,1,1,160
FBsf0000917626,0,0,0,0
FBtr0088682,0,0,551,1079
FBsf0000917167,0,0,1,1
FBsf0000587609,0,0,0,0
FBsf0000588313,0,0,0,0
FBsf0000588312,0,0,1,0
FBtr0339309,0,0,0,0
FBsf0000916548,0,0,0,0
FBtr0339308,0,0,0,0
FBsf0000918522,0,1,0,0
FBsf0000917165,0,0,0,0
FBsf0000588563,0,0,0,0
FBtr0300706,0,0,0,0
FBtr0481693,0,0,0,0
FBsf0000763916,0,0,0,0
FBsf0000917593,0,0,0,0
FBtr0088656,0,0,13,46
FBsf0000763917,0,0,1,1
FBtr0339304,0,0,2,20
FBtr0339305,0,0,0,0
FBsf0000761866,0,0,0,0
FBsf0000761865,0,0,0,0
FBsf0000587514,0,0,0,0
FBsf0000587513,0,0,0,0
FBsf0000768443,0,0,0,0
FBsf0000767599,0,0,0,0
FBsf0000919420,0,0,0,0
FBsf0000763269,0,0,0,0
FBsf0000768444,0,0,0,0
FBsf0000762502,0,0,0,0
FBsf0000762501,0,0,0,0
FBtr0273385,0,0,0,0
FBtr0273384,0,0,114,0
FBtr0339307,0,0,0,22
FBsf0000918999,0,0,0,0
FBtr0112560,0,0,0,0
FBtr0307883,0,0,0,0
FBtr0339289,0,0,0,0
FBtr0301193,0,0,11,54
FBtr0301191,0,0,0,0
FBtr0301192,0,0,0,0
FBsf0000917162,0,0,0,1
FBtr0088666,0,0,9,0
FBsf0000915742,0,0,0,0
FBtr0088660,0,0,2350,10815
FBsf0000915743,0,0,2,1
FBtr0088665,0,0,0,7
FBtr0110892,0,0,0,0
FBtr0088664,0,0,0,0
FBtr0339288,0,0,14,0
FBsf0000918148,0,0,0,0
FBtr0308823,0,0,0,0
FBtr0339287,0,0,0,0
FBsf0000764154,0,0,1,0
FBsf0000915741,0,0,0,0
FBtr0339286,0,0,344,25
FBtr0088661,0,0,457,3079
FBsf0000917163,0,0,1,1
FBsf0000763918,0,0,1,1
FBtr0339284,0,0,535,195
FBtr0088559,0,34,451,0
FBtr0088561,0,0,0,0
FBsf0000917335,0,0,0,0
FBtr0300173,0,0,777,1201
FBsf0000764155,0,0,0,0
FBsf0000917334,0,0,0,0
FBtr0310148,0,0,0,0
FBsf0000915740,0,0,0,0
FBsf0000917514,0,0,1,0
FBtr0310145,0,0,0,2
FBtr0113495,0,1,0,0
FBtr0113496,0,0,0,0
FBtr0113497,0,0,0,0
FBsf0000768646,0,0,0,0
FBsf0000917970,0,0,0,0
FBtr0088570,0,0,0,0
FBtr0306705,0,0,0,0
FBtr0088577,0,0,0,72
FBtr0302506,0,0,1057,209
FBsf0000767867,0,0,0,0
FBsf0000766824,0,0,0,0
FBsf0000767868,0,0,0,0
FBsf0000763054,0,0,0,0
FBsf0000763055,0,0,0,0
FBsf0000588086,0,0,0,0
FBtr0302497,0,0,123,0
FBtr0339371,0,0,0,0
FBsf0000762009,0,0,0,0
FBsf0000762010,0,0,0,0
FBtr0088580,0,0,0,0
FBsf0000917756,0,0,0,0
FBsf0000767060,0,0,0,0
FBsf0000764868,0,0,0,0
FBtr0088581,0,138,26,0
FBtr0344468,0,0,0,40
FBtr0346631,0,10,0,0
FBtr0339364,0,0,0,0
FBsf0000769072,0,0,0,0
FBsf0000762182,0,0,0,0
FBsf0000768752,0,0,0,0
FBsf0000588692,0,0,0,0
FBsf0000588693,0,0,0,0
FBsf0000916230,0,0,0,0
FBtr0114598,0,0,167,20
FBsf0000764156,0,0,0,0
FBtr0339365,0,1,3,2
FBtr0088621,0,0,4,0
FBtr0088620,0,0,0,0
FBsf0000764157,0,0,0,0
FBsf0000769289,0,0,0,0
FBsf0000769290,0,0,0,0
FBsf0000919600,0,1,0,0
FBsf0000919601,0,1,0,1
FBsf0000916667,0,1,0,1
FBtr0339369,0,0,0,0
FBtr0089932,0,0,0,0
FBsf0000918284,0,0,0,0
FBsf0000770266,0,0,0,0
FBtr0339366,0,3,11,71
FBtr0302511,0,0,0,0
FBsf0000588735,0,0,0,0
FBsf0000588736,0,0,0,0
FBsf0000919502,0,0,0,0
FBsf0000768905,0,0,0,0
FBsf0000917662,0,0,0,0
FBtr0345583,0,0,0,0
FBtr0340510,0,0,0,0
FBtr0088606,0,0,0,0
FBtr0088607,0,0,0,0
FBtr0088608,0,0,0,0
FBsf0000919045,0,0,0,0
FBtr0088593,0,0,122,77
FBsf0000917474,0,0,1,0
FBsf0000918659,0,0,0,0
FBtr0112897,0,0,195,76
FBtr0301511,0,0,0,0
FBtr0088603,0,0,0,0
FBtr0433506,0,0,0,0
FBtr0306585,0,0,0,0
FBtr0308206,0,0,0,0
FBtr0339290,0,0,0,0
FBtr0339292,0,0,0,0
FBtr0339293,0,0,0,0
FBtr0301077,0,0,0,0
FBtr0301076,0,0,0,0
FBtr0306243,0,0,0,0
FBsf0000769791,0,0,0,0
FBsf0000917905,0,0,0,0
FBsf0000761963,0,0,0,0
FBsf0000917967,0,0,0,0
FBtr0332997,0,0,0,0
FBtr0332996,0,0,0,3
FBtr0304277,0,0,0,0
FBtr0472802,0,0,0,0
FBtr0304278,0,0,0,0
FBsf0000915739,0,0,0,0
FBsf0000765453,0,0,0,0
FBsf0000765452,0,0,0,0
FBtr0088503,0,0,0,0
FBsf0000918107,0,0,0,0
FBsf0000915570,0,1,0,0
FBsf0000915758,0,0,0,0
FBsf0000765267_1,0,0,0,0
FBsf0000765267_2,0,0,0,0
FBsf0000765266_1,0,0,0,0
FBsf0000765266_2,0,0,0,0
FBtr0332999,0,0,0,0
FBsf0000588916,0,0,0,0
FBsf0000768990,0,0,0,0
FBsf0000919096,0,0,0,0
FBtr0088555,0,0,0,0
FBsf0000917215,0,0,0,0
FBsf0000762046,0,0,0,0
FBsf0000588376,0,0,0,0
FBsf0000918041,0,0,0,0
FBsf0000768891,0,0,0,0
FBsf0000768892,0,0,0,0
FBsf0000588552,0,1,0,0
FBsf0000589008,0,0,0,0
FBsf0000589009,0,0,0,0
FBsf0000770413,0,0,0,0
FBsf0000770414,0,0,0,2
FBtr0339380,0,0,52,3
FBtr0088551,0,0,0,0
FBsf0000915759,0,0,0,0
FBtr0112892,0,0,0,0
FBsf0000920033,0,0,0,0
FBsf0000769688,0,0,0,0
FBsf0000769687,0,0,0,0
FBtr0306808,0,0,0,0
FBsf0000769841,0,0,0,0
FBsf0000769842,0,0,0,0
FBsf0000764280,0,0,0,0
FBtr0345669,0,0,0,0
FBtr0299845,0,0,0,0
FBtr0301766,0,0,0,0
FBtr0091759,0,0,0,0
FBtr0091758,0,0,0,0
FBtr0299846,0,0,0,0
FBtr0299847,0,0,0,0
FBsf0000767880,0,0,0,0
FBsf0000587098,0,0,0,0
FBsf0000763594,0,0,0,0
FBsf0000587097,0,0,0,0
FBsf0000910597,0,0,0,0
FBtr0339383,0,0,0,0
FBsf0000768630,0,0,0,0
FBsf0000768629,0,0,0,0
FBtr0299916,0,0,0,0
FBtr0305061,0,0,0,0
FBtr0305062,0,0,0,0
FBtr0299915,0,0,0,0
FBtr0300245,0,0,0,0
FBtr0305060,0,0,21,0
FBtr0336693,0,0,0,0
FBtr0481662,0,0,0,0
FBtr0481663,0,0,0,0
FBtr0481664,0,0,63,0
FBtr0481665,0,0,0,0
FBtr0300542,0,0,0,0
FBsf0000766931,0,0,0,0
FBtr0305059,0,0,0,0
FBtr0310032,0,0,0,0
FBsf0000916151,0,0,0,0
FBtr0304458,0,0,0,0
FBtr0472715,0,0,0,0
FBtr0304459,0,0,0,0
FBtr0345574,0,0,3,7
FBtr0345573,0,0,65,26
FBtr0088519,0,0,0,2
FBsf0000918108,0,0,0,0
FBtr0088520,0,0,2,4
FBsf0000767308,0,0,0,0
FBsf0000767307,0,0,0,0
FBsf0000915333,0,0,0,0
FBtr0302122,0,0,1830,2215
FBtr0088521,0,0,0,0
FBtr0347588,0,0,13,11
FBsf0000762468,0,0,0,0
FBsf0000762467,0,0,0,0
FBtr0088523,0,0,0,0
FBtr0088542,0,0,7,273
FBsf0000588375,0,0,0,0
FBsf0000588374,0,0,1,1
FBtr0088541,0,7,10,0
FBsf0000588973,0,1,0,0
FBsf0000588972,0,0,0,0
FBsf0000917912,0,0,0,0
FBsf0000588101,0,0,0,0
FBsf0000587493,0,0,0,0
FBsf0000587494,0,1,0,0
FBsf0000910493,0,0,0,0
FBsf0000917711,0,0,0,0
FBsf0000768623,0,0,0,0
FBtr0334806,0,0,0,0
FBtr0334807,0,0,0,0
FBtr0304171,0,0,0,0
FBtr0304245,0,0,0,0
FBtr0304246,0,0,0,0
FBtr0304172,0,0,0,0
FBtr0472748,0,0,0,0
FBtr0304173,0,0,0,0
FBtr0334809,0,0,0,0
FBtr0088465,0,0,0,0
FBsf0000764960_1,0,0,0,0
FBsf0000764960_2,0,0,0,0
FBtr0302050,0,0,96,234
FBtr0088467,0,0,5,9
FBtr0088468,0,0,408,682
FBsf0000915468,0,0,1,1
FBtr0339404,0,0,0,0
FBsf0000767571,0,0,0,0
FBsf0000767572,0,0,0,0
FBtr0299930,0,0,0,0
FBtr0299929,0,0,0,60
FBsf0000919431,0,0,0,0
FBsf0000919734,0,0,0,0
FBsf0000919735,0,0,1,0
FBtr0091804,0,0,0,0
FBsf0000917390,0,0,0,0
FBtr0088471,0,0,0,0
FBtr0301662,0,0,0,0
FBtr0336936,0,0,2213,145
FBtr0088496,0,0,2965,2572
FBsf0000915994,0,0,1,1
FBsf0000910526,0,0,0,0
FBsf0000919478,0,1,0,1
FBtr0088495,0,0,17,0
FBsf0000916868,0,0,0,0
FBtr0336931,0,0,14,41
FBtr0336932,0,0,8,12
FBtr0336933,0,0,101,213
FBtr0336934,0,0,109,46
FBtr0336935,0,0,69,167
FBsf0000764159,0,0,0,0
FBtr0088494,0,0,0,7
FBtr0088493,0,64,282,1300
FBsf0000915965,0,0,0,0
FBsf0000919137,0,0,0,0
FBsf0000916492,0,0,0,0
FBtr0309879,0,0,483,0
FBtr0309880,0,0,223,1294
FBtr0339409,0,0,0,0
FBsf0000918931,0,0,1,1
FBtr0088490,0,0,56,0
FBtr0088487,0,85,42,0
FBsf0000919041,0,0,0,0
FBsf0000762503,0,0,0,0
FBsf0000762504,0,0,0,0
FBsf0000915966,0,0,0,0
FBsf0000917913,0,0,0,0
FBtr0346639,0,0,119,0
FBtr0345020,0,0,79,79
FBsf0000587918,0,0,0,0
FBsf0000915968,0,0,0,0
FBtr0088459,0,0,0,0
FBtr0088460,0,0,0,0
FBtr0088454,0,0,0,0
FBtr0088455,0,0,0,852
FBtr0339405,0,0,14,1
FBsf0000588011,0,0,0,0
FBsf0000588012,0,0,0,0
FBtr0472694,0,52,6,0
FBtr0472692,0,35,0,97
FBsf0000915480,0,0,0,0
FBtr0344919,0,0,0,0
FBtr0344920,0,0,0,0
FBsf0000769430,0,0,0,0
FBsf0000767157,0,0,0,0
FBsf0000767645,0,0,0,0
FBsf0000767158,0,0,0,0
FBtr0339406,0,0,668,975
FBtr0339407,0,0,0,0
FBsf0000918416,0,0,0,0
FBtr0331955,0,0,0,0
FBtr0088379,0,0,251,254
FBtr0331953,0,0,74,45
FBsf0000915610,0,0,1,1
FBsf0000769675,0,0,0,0
FBtr0088449,0,0,0,0
FBtr0088383,0,0,3,0
FBsf0000763923,0,0,0,0
FBsf0000761928,0,0,0,0
FBsf0000761927,0,0,0,0
FBtr0308338,0,0,0,0
FBtr0088443,0,0,0,0
FBtr0088444,0,0,0,0
FBtr0088446,0,0,0,0
FBtr0479641,0,0,0,0
FBtr0479642,0,0,0,0
FBtr0479643,0,0,0,0
FBtr0479644,0,0,0,0
FBsf0000769774,0,0,0,0
FBsf0000762194,0,0,0,0
FBsf0000762193,0,0,0,0
FBsf0000915801,0,0,0,0
FBtr0339424,0,0,0,0
FBsf0000915568,0,0,0,0
FBsf0000766224,0,0,0,0
FBtr0479713,0,0,0,0
FBtr0479695,0,0,0,0
FBsf0000766678,0,0,0,0
FBsf0000915569,0,0,0,0
FBtr0479715,0,0,0,23
FBtr0333552,0,0,78,235
FBsf0000762098,0,0,1,0
FBsf0000762097,0,0,1,1
FBtr0088390,0,0,5,0
FBsf0000918986,0,0,0,0
FBsf0000588182,0,0,0,0
FBsf0000588183,0,0,0,0
FBtr0112906,0,0,0,0
FBtr0112901,0,0,217,522
FBsf0000769894,0,0,0,0
FBtr0309690,0,0,0,0
FBtr0309692,0,0,0,0
FBtr0309691,0,0,0,0
FBtr0300719,0,15,0,0
FBsf0000920234,0,0,0,0
FBsf0000915795,0,0,0,0
FBtr0345629,0,0,0,0
FBsf0000916549,0,0,0,0
FBtr0344611,0,0,30,15
FBtr0339411,0,0,0,0
FBtr0339412,0,0,0,0
FBsf0000587266,0,0,0,0
FBsf0000587265,0,1,0,0
FBsf0000917341,0,0,0,0
FBtr0088399,0,0,0,0
FBtr0088401,0,3,0,28
FBtr0113062,0,0,0,0
FBtr0339415,0,0,0,1
FBtr0339414,0,0,0,0
FBsf0000917519,0,0,0,0
FBsf0000587661,0,0,0,0
FBsf0000588372,0,0,0,0
FBsf0000588373,0,0,0,0
FBsf0000769243,0,0,0,0
FBtr0088404,0,0,0,0
FBsf0000587096,0,0,1,0
FBsf0000763600,0,0,1,0
FBsf0000587095,0,0,0,0
FBsf0000763596,0,0,0,0
FBtr0474084,0,0,0,0
FBtr0309751,0,0,0,0
FBtr0474083,0,0,0,0
FBsf0000769566,0,0,0,0
FBtr0474082,0,0,0,0
FBtr0088407,0,0,0,0
FBtr0088408,0,0,0,0
FBtr0088409,0,0,0,0
FBsf0000916157,0,0,0,0
FBsf0000764386,0,0,0,0
FBsf0000763207,0,0,0,0
FBsf0000763550,0,0,0,0
FBsf0000764385,0,0,0,0
FBsf0000763206,0,0,0,0
FBtr0088410,0,0,388,0
FBsf0000769324,0,0,0,0
FBtr0088416,0,251,0,0
FBtr0088417,0,0,0,0
FBtr0332916,0,0,0,0
FBtr0332917,0,0,0,0
FBsf0000770402,0,0,0,0
FBsf0000770401,0,0,0,0
FBtr0088420,0,0,1510,2258
FBtr0333067,0,0,430,224
FBsf0000918180,0,0,0,0
FBsf0000917371,0,0,0,0
FBsf0000762728,0,0,0,0
FBsf0000762729,0,0,0,0
FBsf0000768796,0,0,0,0
FBsf0000766248,0,0,0,0
FBsf0000767652,0,0,0,0
FBsf0000768795,0,0,0,0
FBsf0000767651,0,0,0,0
FBtr0339428,0,0,0,0
FBsf0000766249,0,0,0,0
FBtr0290287,0,0,162,212
FBsf0000766887,0,0,0,0
FBtr0309290,0,0,0,0
FBtr0309291,0,0,3,0
FBtr0088330,0,0,0,0
FBtr0088331,0,0,0,0
FBsf0000768178,0,0,0,0
FBtr0301443,0,0,0,0
FBtr0310093,0,0,0,0
FBtr0310094,0,0,0,0
FBtr0310095,0,0,0,0
FBtr0310096,0,0,4,0
FBtr0310097,0,0,0,0
FBtr0299833,0,0,0,3
FBtr0299832,0,0,0,0
FBtr0344913,0,0,0,0
FBtr0344914,0,0,0,0
FBsf0000917824,0,0,0,0
FBsf0000765295,0,0,0,0
FBsf0000765294,0,0,0,0
FBsf0000765413_1,0,0,0,0
FBsf0000765413_2,0,0,0,0
FBsf0000765412_1,0,0,0,0
FBsf0000765412_2,0,0,0,0
FBtr0345476,0,0,0,0
FBtr0299834,0,0,0,0
FBsf0000916550,0,0,0,0
FBtr0088368,0,0,0,0
FBtr0330609,0,0,0,0
FBtr0452141,0,0,0,0
FBtr0088366,0,0,0,0
FBtr0339429,0,0,0,0
FBtr0112799,0,0,0,20
FBsf0000917743,0,1,1,1
FBtr0452143,0,0,6,0
